,°Å·¡±Ý¾×,°Å·¡À¯Çü,°ÇÃà³âµµ,³â,µµ·Î¸í,µµ·Î¸í°Ç¹°º»¹øÈ£ÄÚµå,µµ·Î¸í°Ç¹°ºÎ¹øÈ£ÄÚµå,µµ·Î¸í½Ã±º±¸ÄÚµå,µµ·Î¸íÀÏ·Ã¹øÈ£ÄÚµå,µµ·Î¸íÁö»óÁöÇÏÄÚµå,µµ·Î¸íÄÚµå,¹ýÁ¤µ¿,¹ýÁ¤µ¿º»¹øÄÚµå,¹ýÁ¤µ¿ºÎ¹øÄÚµå,¹ýÁ¤µ¿½Ã±º±¸ÄÚµå,¹ýÁ¤µ¿À¾¸éµ¿ÄÚµå,¹ýÁ¤µ¿Áö¹øÄÚµå,¾ÆÆÄÆ®,¿ù,ÀÏ,ÀÏ·Ã¹øÈ£,Àü¿ë¸éÀû,Áß°³»ç¼ÒÀçÁö,Áö¹ø,Áö¿ªÄÚµå,Ãþ,ÇØÁ¦»çÀ¯¹ß»ýÀÏ,ÇØÁ¦¿©ºÎ
5,"4,000",,2018,2020,°­¿ø³²·Î,06453,00000,42770,01,,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,½ºÄ«ÀÌºô,7,6,42770-114,59.8716,,373-25,42770,10,,
6,"14,300",,2018,2020,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,7,14,42770-116,59.4911,,440,42770,6,,
7,"1,000",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,7,7,42770-8,48.79,,229-3,42770,5,,
8,"9,000",,2002,2020,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,7,16,42770-21,59.97,,302,42770,13,,
9,"11,500",,2003,2020,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,7,17,42770-15,59.93,,294-3,42770,8,,
10,"1,500",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,7,29,42770-8,48.79,,229-3,42770,2,,
11,"10,800",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,7,3,42770-87,84.941,,593,42770,6,,
12,"10,300",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,7,27,42770-87,84.941,,593,42770,9,,
13,"3,450",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,7,4,42770-9,39.6,,530,42770,2,,
14,"3,150",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,7,28,42770-9,39.99,,530,42770,5,,
15,"2,400",,1986,2020,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,7,28,42770-10,39.72,,590-1,42770,2,,
16,"3,600",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,7,30,42770-9,39.99,,530,42770,3,,
17,"4,500",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,7,31,42770-9,39.99,,530,42770,1,,
0,"5,120",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,8,28,42770-1,39.3,,772-2,42770,4,,
1,"20,800",,1998,2020,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,8,30,42770-3,84.93,,745-1,42770,9,,
2,"2,800",,1986,2020,¹ü¹ÙÀ§±æ,00007,00011,42770,01,0,4487132,»çºÏÀ¾ »çºÏ¸®,0282,0000,42770,25622,1,´ë¸²,8,4,42770-5,46.62,,282,42770,3,,
3,"10,800",,2003,2020,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,8,11,42770-15,59.93,,294-3,42770,1,,
4,"1,500",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,8,18,42770-8,40,,229-3,42770,1,,
5,"1,900",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,8,18,42770-8,56.59,,229-3,42770,1,,
6,"11,700",,2002,2020,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,8,22,42770-21,59.97,,302,42770,8,,
7,"13,500",,2003,2020,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,8,27,42770-15,84.97,,294-3,42770,3,,
8,"2,050",,1984,2020,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,8,11,42770-13,40.45,,144,42770,4,,
9,"1,300",,1984,2020,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,8,14,42770-13,40.45,,144,42770,2,,
10,"8,500",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,18,42770-87,59.985,,593,42770,6,,
11,"10,900",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,20,42770-87,84.941,,593,42770,10,,
12,"10,200",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,21,42770-87,84.941,,593,42770,11,,
13,"9,900",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,8,21,42770-87,84.941,,593,42770,2,,
14,"3,500",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,8,20,42770-9,39.6,,530,42770,3,,
0,"4,700",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,9,1,42770-1,39.3,,772-2,42770,5,,
1,"18,300",,1998,2020,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,9,14,42770-3,84.93,,745-1,42770,17,,
2,"5,800",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,9,15,42770-1,39.3,,772-2,42770,1,,
3,"3,000",,1997,2020,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,9,15,42770-4,31.58,,746-6,42770,8,20.10.06,O
4,"9,000",,1997,2020,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,9,18,42770-4,49.23,,746-6,42770,14,,
5,"4,500",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,9,23,42770-1,39.3,,772-2,42770,4,,
6,"29,500",,2018,2020,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,9,22,42770-116,110.9672,,440,42770,18,,
7,"3,150",,1984,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,9,3,42770-6,45.85,,435-1,42770,1,,
8,"18,700",,2003,2020,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,9,9,42770-15,84.97,,294-3,42770,11,,
9,"2,550",,1991,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,9,15,42770-7,39.69,,435-5,42770,5,,
10,"1,428",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,9,29,42770-8,40,,229-3,42770,2,,
11,"1,700",,1984,2020,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,9,25,42770-13,40.45,,144,42770,5,,
12,"10,700",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,9,15,42770-87,84.941,,593,42770,11,,
13,"10,700",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,9,24,42770-87,84.941,,593,42770,2,,
14,"8,650",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,9,26,42770-87,59.985,,593,42770,6,,
15,"2,000",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,9,10,42770-9,39.6,,530,42770,5,,
16,"3,000",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,9,14,42770-9,39.99,,530,42770,3,,
17,"2,500",,1986,2020,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,9,14,42770-10,39.72,,590-1,42770,2,,
18,"2,300",,1986,2020,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,9,28,42770-10,39.72,,590-1,42770,4,,
19,"3,450",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,9,30,42770-9,39.99,,530,42770,3,,
0,"5,300",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,10,5,42770-1,39.3,,772-2,42770,3,,
1,"5,200",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,10,12,42770-1,39.69,,772-2,42770,5,,
2,"5,120",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,10,12,42770-1,39.3,,772-2,42770,4,,
3,"5,200",,1990,2020,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,10,16,42770-1,39.69,,772-2,42770,1,,
4,"5,350",,1989,2020,º´¹æÄ¡±æ,00007,00000,42770,01,0,4487138,Á¤¼±À¾ ºÏ½Ç¸®,0628,0000,42770,25022,1,¾Æ¸®¶û,10,30,42770-2,46.8,,628,42770,4,,
5,"10,200",,2002,2020,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,10,13,42770-21,59.97,,302,42770,4,,
6,"3,400",,1991,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,10,23,42770-7,39.3,,435-5,42770,1,,
7,"3,380",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,10,23,42770-9,39.99,,530,42770,2,,
8,"2,500",,1986,2020,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,10,27,42770-10,39.72,,590-1,42770,2,,
9,"2,500",,1986,2020,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,10,30,42770-10,39.72,,590-1,42770,2,,
10,"6,000",,1991,2020,¼ºÀç±æ,00006,00000,42770,01,0,4487205,ÀÓ°è¸é ºÀ»ê¸®,0238,0010,42770,35026,1,µ¿»ê,10,13,42770-12,59.64,,238-10,42770,3,,
11,"5,000",,1991,2020,¼ºÀç±æ,00006,00000,42770,01,0,4487205,ÀÓ°è¸é ºÀ»ê¸®,0238,0010,42770,35026,1,µ¿»ê,10,17,42770-12,59.64,,238-10,42770,4,,
0,"7,900",,1997,2020,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,2,42770-4,49.23,,746-6,42770,9,,
1,"7,300",,1997,2020,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,18,42770-4,49.23,,746-6,42770,7,,
2,"6,000",,1997,2020,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,11,19,42770-4,31.58,,746-6,42770,8,,
3,"17,500",,2018,2020,³ì¼Û3±æ,00058,00000,42770,00,0,4487066,Á¤¼±À¾ ¾Ö»ê¸®,0432,0501,42770,25024,1,ÀÌ°­¾Æ¸®Ã¤201µ¿,11,25,42770-115,63.95,,432-501,42770,5,,
4,"17,000",,2018,2020,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,11,9,42770-116,74.7027,,440,42770,15,,
5,"2,600",,1991,2020,°íÇÑ9±æ,00158,00001,42770,01,0,4487026,°íÇÑÀ¾ °íÇÑ¸®,0261,0015,42770,25321,2,´ë¿ø,11,10,42770-14,43.92,,»ê261-15,42770,1,,
6,"19,480",,2018,2020,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,11,26,42770-116,74.7027,,440,42770,9,,
7,"3,400",,1991,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,11,3,42770-7,39.69,,435-5,42770,2,,
8,"9,000",,2002,2020,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,11,3,42770-21,59.93,,302,42770,14,,
9,"10,950",,2002,2020,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,11,6,42770-21,59.97,,302,42770,7,,
10,"3,500",,1991,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,11,12,42770-7,39.69,,435-5,42770,1,,
11,"15,500",,2003,2020,ÆÄ¶û»õ±æ,00010,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0294,0003,42770,25622,1,»çºÏ¼±¸í2Â÷,11,25,42770-15,84.97,,294-3,42770,1,,
12,"2,300",,1984,2020,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,11,12,42770-13,40.45,,144,42770,1,,
13,"10,800",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,5,42770-87,84.941,,593,42770,5,,
14,"10,000",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,9,42770-87,84.941,,593,42770,2,,
15,"8,200",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,20,42770-87,59.985,,593,42770,1,,
16,"10,400",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,11,27,42770-87,84.941,,593,42770,6,,
17,"3,800",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,11,9,42770-9,39.6,,530,42770,2,,
18,"3,200",,1992,2020,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,11,25,42770-9,39.6,,530,42770,5,,
0,"5,200",,1997,2020,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,12,1,42770-4,31.58,,746-6,42770,12,,
1,"4,400",,1993,2020,¿ë´ã±æ,00071,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0617,0001,42770,25022,1,ºÏ½Ç±¤¿ø(ÅÂÃ¢),12,3,42770-17,44.64,,617-1,42770,4,,
2,"18,500",,2018,2020,³ì¼Û3±æ,00058,00000,42770,00,0,4487066,Á¤¼±À¾ ¾Ö»ê¸®,0432,0501,42770,25024,1,ÀÌ°­¾Æ¸®Ã¤201µ¿,12,17,42770-115,63.95,,432-501,42770,3,,
3,"19,000",,2018,2020,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,12,1,42770-116,74.7027,,440,42770,14,,
4,"7,300",,2018,2020,°­¿ø³²·Î,06453,00000,42770,01,,3013042,°íÇÑÀ¾ °íÇÑ¸®,0373,0025,42770,25321,1,½ºÄ«ÀÌºô,12,10,42770-114,59.8716,,373-25,42770,7,,
5,"13,000",,2018,2020,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,12,15,42770-116,59.4911,,440,42770,12,,
6,"2,800",,1984,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0001,42770,25622,1,µµ»ç°îÁÖ°ø1,12,3,42770-6,45.72,,435-1,42770,2,,
7,"3,000",,1991,2020,µµ»ç°î±æ,00021,00000,42770,01,0,4487084,»çºÏÀ¾ »çºÏ¸®,0435,0005,42770,25622,1,µµ»ç°îÁÖ°ø2,12,11,42770-7,39.3,,435-5,42770,3,,
8,"2,400",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,12,30,42770-8,48.79,,229-3,42770,2,,
9,"10,500",,2002,2020,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,12,30,42770-21,59.97,,302,42770,9,,
10,"1,200",,1989,2020,ºÏÀÏ¾È±æ,00051,00000,42770,01,0,4487157,»çºÏÀ¾ »çºÏ¸®,0229,0003,42770,25622,1,¿µµ¿,12,30,42770-8,40,,229-3,42770,1,,
11,"1,350",,1984,2020,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,12,14,42770-13,40.45,,144,42770,2,,
12,"1,250",,1984,2020,»õ°ñ±æ,00070,00000,42770,01,0,4487187,½Åµ¿À¾ Á¶µ¿¸®,0144,0000,42770,25923,1,ÇÔ¹é¾ÆÆÄÆ®,12,17,42770-13,40.32,,144,42770,4,,
13,"8,900",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,12,9,42770-87,59.985,,593,42770,5,,
14,"11,200",,2011,2020,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,12,21,42770-87,84.941,,593,42770,10,,
15,"8,400",,2001,2020,¼Û°è10±æ,00021,00000,42770,01,0,4487214,ÀÓ°è¸é ¼Û°è¸®,0661,0000,42770,35025,1,³«¿ø,12,16,42770-24,84.5139,,661,42770,3,,
0,"9,780",,1998,2021,³ì¼Û5±æ,00042,00000,42770,01,0,4487068,Á¤¼±À¾ ºÀ¾ç¸®,0047,0002,42770,25021,1,±Ý±¤¾ÆÆÄÆ®,1,28,42770-16,60,,47-2,42770,2,,
1,"18,800",,1998,2021,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,1,15,42770-3,84.93,,745-1,42770,1,,
2,"5,300",,1990,2021,Á¤¼±·Î,01182,00000,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0772,0002,42770,25022,1,ºÏ½ÇÁÖ°ø,1,19,42770-1,39.69,,772-2,42770,5,,
3,"10,700",,1998,2021,Á¤¼±·Î,01245,00011,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0745,0001,42770,25022,1,Çö´ë,1,20,42770-3,59.86,,745-1,42770,5,,
4,"5,300",,1993,2021,¿ë´ã±æ,00071,00000,42770,01,0,4487293,Á¤¼±À¾ ºÏ½Ç¸®,0617,0001,42770,25022,1,ºÏ½Ç±¤¿ø(ÅÂÃ¢),1,20,42770-17,44.64,,617-1,42770,1,,
5,"12,000",,1997,2021,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,1,20,42770-4,59.66,,746-6,42770,13,,
6,"7,700",,1997,2021,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,1,21,42770-4,49.23,,746-6,42770,16,,
7,"7,800",,1997,2021,Á¤¼±·Î,01245,00006,42770,01,0,3229023,Á¤¼±À¾ ºÏ½Ç¸®,0746,0006,42770,25022,1,¹Ì¼Òºô,1,26,42770-4,49.23,,746-6,42770,15,,
8,"15,780",,2018,2021,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,1,12,42770-116,59.7544,,440,42770,14,,
9,"15,780",,2018,2021,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,1,12,42770-116,59.7544,,440,42770,15,,
10,"19,000",,2018,2021,°íÇÑ7±æ,00020,00000,42770,00,0,4487024,°íÇÑÀ¾ °íÇÑ¸®,0440,0000,42770,25321,1,ÆÄÀÎ¾ØÀ¯ ¾ÆÆÄÆ®,1,21,42770-116,74.7027,,440,42770,9,,
11,"10,500",,2002,2021,ÆÄ¶û»õ±æ,00030,00000,42770,01,0,4487352,»çºÏÀ¾ »çºÏ¸®,0302,0000,42770,25622,1,»çºÏ¼±¸í,1,12,42770-21,59.97,,302,42770,6,,
12,"11,200",,2011,2021,º°¾î°î2±æ,00037,00000,42770,01,0,4487136,³²¸é ¹®°î¸®,0593,0000,42770,32021,1,Á¤¼±¼ö·Á¾È,1,12,42770-87,84.941,,593,42770,3,,
13,"3,000",,1986,2021,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,1,11,42770-10,39.72,,590-1,42770,5,,
14,"2,400",,1986,2021,ÁöÀåÃµ·Î,00076,00000,42770,03,0,3229024,³²¸é ¹«¸ª¸®,0590,0001,42770,32022,1,¹¬»êÁÖ°ø,1,21,42770-10,39.72,,590-1,42770,5,,
15,"3,500",,1992,2021,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,1,25,42770-9,39.6,,530,42770,3,,
16,"2,000",,1992,2021,¸Ö¹Ì±æ,00033,00000,42770,01,0,4487110,³²¸é ¹«¸ª¸®,0530,0000,42770,32022,1,¸Ö¹ÌÁÖ°ø,1,30,42770-9,39.99,,530,42770,5,,
