,거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명코드,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층,해제사유발생일,해제여부,도로명지상지하코드
1,"10,000",,1997,2012,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,4,20,27110-2,59.91,,33-1,27110,14,,,0
2,"7,400",,1979,2012,국채보상로143길,00074,00000,27110,01,4223023,동인동3가,0343,0000,27110,10300,1,동남,4,10,27110-4,67.5,,343,27110,5,,,0
3,"11,950",,1979,2012,동덕로,00109,00000,27110,03,3141005,삼덕동2가,0208,0004,27110,10600,1,아진맨션,4,17,27110-12,81.12,,208-4,27110,5,,,0
4,"23,550",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,4,6,27110-263,75.58,,110,27110,20,,,0
5,"23,700",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,4,15,27110-263,84.81,,110,27110,3,,,0
6,"29,700",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,4,5,27110-268,106.967,,305-1,27110,12,,,0
7,"10,500",,1985,2012,달구벌대로,01937,00000,27110,10,2007002,대신동,1450,0000,27110,15400,1,동서,4,6,27110-24,65.06,,1450,27110,4,,,0
8,"9,500",,1985,2012,달구벌대로,01937,00000,27110,10,2007002,대신동,1450,0000,27110,15400,1,동서,4,10,27110-24,65.06,,1450,27110,2,,,0
9,"8,000",,1979,2012,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,4,16,27110-23,69.09,,1535,27110,4,,,0
10,"9,600",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,4,3,27110-28,59.66,,2482-1,27110,3,,,0
11,"16,000",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,4,4,27110-64,53.4089,,2937-1,27110,20,,,0
12,"14,000",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,4,7,27110-30,59.96,,2466-1,27110,11,,,0
13,"24,900",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,4,7,27110-274,84.99,,2991,27110,4,,,0
14,"20,800",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,4,9,27110-64,84.9597,,2937-1,27110,2,,,0
15,"26,250",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,4,9,27110-272,102.64,,665,27110,12,,,0
16,"13,000",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,4,10,27110-30,59.96,,2466-1,27110,20,,,0
17,"25,900",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,4,10,27110-274,84.99,,2991,27110,22,,,0
18,"24,500",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,4,10,27110-274,84.93,,2991,27110,2,,,0
19,"22,100",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,4,10,27110-272,129.83,,665,27110,21,,,0
20,"29,000",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,4,11,27110-272,129.83,,665,27110,11,,,0
21,"17,800",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,4,13,27110-30,84.985,,2466-1,27110,15,,,0
22,"22,600",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,4,13,27110-274,76.99,,2991,27110,2,,,0
23,"10,300",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,4,14,27110-28,59.81,,2482-1,27110,11,,,0
24,"23,800",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,4,14,27110-274,76.99,,2991,27110,6,,,0
25,"29,950",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,4,17,27110-272,132.15,,665,27110,17,,,0
26,"22,400",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,4,19,27110-64,84.9597,,2937-1,27110,16,,,0
27,"24,400",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,4,19,27110-274,76.99,,2991,27110,8,,,0
28,"28,000",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,4,20,27110-272,129.83,,665,27110,14,,,0
29,"23,800",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,4,27,27110-64,110.0673,,2937-1,27110,2,,,0
30,"29,300",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,4,9,27110-270,80.736,,60-10,27110,19,,,0
31,"18,000",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,4,10,27110-41,84.93,,44-10,27110,8,,,0
32,"26,900",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,4,13,27110-270,80.706,,60-10,27110,24,,,0
33,"18,800",,1978,2012,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,4,16,27110-40,123.31,,55-3,27110,2,,,0
34,"19,000",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,4,21,27110-41,105.11,,44-10,27110,13,,,0
0,"9,800",,1997,2012,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,5,4,27110-2,59.91,,33-1,27110,13,,,0
1,"17,500",,2003,2012,국채보상로131길,00060,00000,27110,01,4223019,동인동1가,0217,0000,27110,10100,1,대흥아트,5,19,27110-50,84.63,,217,27110,6,,,0
2,"14,400",,1977,2012,동덕로38길,00100,00000,27110,02,4223078,동인동3가,0192,0000,27110,10300,1,삼익맨션,5,10,27110-9,125.16,,192,27110,2,,,0
3,"16,000",,1977,2012,동덕로38길,00100,00000,27110,02,4223078,동인동3가,0192,0000,27110,10300,1,삼익맨션,5,25,27110-9,125.16,,192,27110,3,,,0
4,"21,800",,2009,2012,동덕로30길,00063,00011,27110,00,4223076,동인동4가,0220,0000,27110,10400,1,동인동삼정그린코아,5,10,27110-278,84.7349,,220,27110,17,,,
5,"23,500",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,5,1,27110-263,84.6,,110,27110,5,,,0
6,"23,600",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,5,12,27110-263,84.6,,110,27110,12,,,0
7,"15,000",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,5,16,27110-263,59.38,,110,27110,14,,,0
8,"8,200",,1985,2012,태평로,00177,00000,27110,03,3141011,태평로1가,0001,0187,27110,12400,1,태평라이프,5,1,27110-17,54.6,,1-187,27110,8,,,0
9,"5,700",,1978,2012,태평로,00205,00000,27110,03,3141011,태평로1가,0023,0001,27110,12400,1,태평,5,30,27110-16,48.6,,23-1,27110,1,,,0
10,"12,600",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,5,10,27110-19,84.87,,357,27110,8,,,0
11,"12,000",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,5,31,27110-19,73.8,,357,27110,16,,,0
12,"38,800",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,5,2,27110-268,191.3881,,305-1,27110,2,,,0
13,"6,900",,1979,2012,큰장로,00074,00000,27110,01,3141016,대신동,1535,0000,27110,15400,1,광명,5,5,27110-23,54.74,,1535,27110,2,,,0
14,"9,700",,1985,2012,달구벌대로,01937,00000,27110,10,2007002,대신동,1450,0000,27110,15400,1,동서,5,5,27110-24,65.06,,1450,27110,1,,,0
15,"30,000",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,5,9,27110-268,106.967,,305-1,27110,26,,,0
16,"31,450",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,5,22,27110-268,133.761,,305-1,27110,21,,,0
17,"14,400",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,5,1,27110-30,59.96,,2466-1,27110,13,,,0
18,"13,400",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,5,5,27110-30,59.96,,2466-1,27110,20,,,0
19,"15,650",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,5,5,27110-64,53.4089,,2937-1,27110,16,,,0
20,"4,560",,2003,2012,남산로13길,00070,00000,27110,01,4223032,남산동,2483,0001,27110,15600,1,심미한마음,5,8,27110-49,30.0352,,2483-1,27110,3,,,0
21,"16,200",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,5,8,27110-64,53.4089,,2937-1,27110,9,,,0
22,"9,700",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,5,9,27110-28,59.66,,2482-1,27110,15,,,0
23,"24,800",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,5,9,27110-274,76.99,,2991,27110,11,,,0
24,"19,800",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,5,15,27110-64,69.2406,,2937-1,27110,7,,,0
25,"7,900",,2003,2012,남산로13길,00070,00000,27110,01,4223032,남산동,2483,0001,27110,15600,1,심미한마음,5,16,27110-49,48.121,,2483-1,27110,10,,,0
26,"18,200",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,5,17,27110-30,84.985,,2466-1,27110,18,,,0
27,"28,200",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,5,17,27110-274,108.63,,2991,27110,3,,,0
28,"23,050",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,5,19,27110-64,84.9597,,2937-1,27110,22,,,0
29,"27,000",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,5,19,27110-272,132.15,,665,27110,21,,,0
30,"9,300",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,5,20,27110-28,53.6,,2482-1,27110,4,,,0
31,"14,500",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,5,21,27110-30,59.96,,2466-1,27110,5,,,0
32,"27,500",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,5,21,27110-272,102.64,,665,27110,17,,,0
33,"9,500",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,5,22,27110-28,59.66,,2482-1,27110,5,,,0
34,"5,550",,1992,2012,남산로7길,00055,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,5,22,27110-28,33.06,,2482-1,27110,10,,,0
35,"24,000",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,5,28,27110-274,84.99,,2991,27110,14,,,0
36,"17,500",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,5,30,27110-30,84.985,,2466-1,27110,21,,,0
37,"25,400",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,5,3,27110-270,80.706,,60-10,27110,13,,,0
38,"28,600",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,5,4,27110-270,80.736,,60-10,27110,20,,,0
39,"18,000",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,5,7,27110-41,105.11,,44-10,27110,1,,,0
40,"19,200",,1978,2012,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,5,9,27110-40,123.31,,55-3,27110,5,,,0
41,"42,700",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,5,10,27110-270,141.466,,60-10,27110,27,,,0
42,"19,900",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,5,11,27110-41,128.07,,44-10,27110,1,,,0
43,"17,400",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,5,14,27110-41,84.93,,44-10,27110,3,,,0
44,"12,300",,2000,2012,대봉로,00220,00041,27110,02,3141012,대봉동,0044,0013,27110,15700,1,아트빌,5,17,27110-42,78.58,,44-13,27110,3,,,0
45,"21,700",,2006,2012,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,5,22,27110-262,84.0484,,152-24,27110,7,,,0
0,"9,300",,1997,2012,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,6,2,27110-2,59.91,,33-1,27110,3,,,0
1,"7,800",,1997,2012,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,6,11,27110-2,51.87,,33-1,27110,8,,,0
2,"13,800",,1977,2012,동덕로38길,00100,00000,27110,02,4223078,동인동3가,0192,0000,27110,10300,1,삼익맨션,6,4,27110-9,110.05,,192,27110,5,,,0
3,"24,600",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,6,21,27110-263,84.6,,110,27110,7,,,0
4,"21,000",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,6,25,27110-263,84.81,,110,27110,3,,,0
5,"24,500",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,6,29,27110-263,84.6,,110,27110,20,,,0
6,"14,000",,2003,2012,서성로,00088,00005,27110,01,3141009,수창동,0040,0022,27110,13000,1,경진테크빌(101동),6,5,27110-53,84.9,,40-22,27110,6,,,0
7,"10,500",,2003,2012,서성로15길,00010,00000,27110,03,4223115,서성로1가,0019,0000,27110,13400,1,서성로훼밀리타운,6,28,27110-54,86.51,,19,27110,4,,,0
8,"7,150",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,6,4,27110-19,47.17,,357,27110,1,,,0
9,"7,100",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,6,9,27110-19,47.17,,357,27110,2,,,0
10,"12,700",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,6,11,27110-19,84.87,,357,27110,11,,,0
11,"7,300",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,6,15,27110-19,47.17,,357,27110,11,,,0
12,"7,400",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,6,19,27110-19,47.17,,357,27110,12,,,0
13,"6,900",,1986,2012,달구벌대로,02035,00000,27110,09,2007002,동산동,0357,0000,27110,14000,1,동산맨션,6,27,27110-19,41.98,,357,27110,8,,,0
14,"32,500",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,1,27110-268,133.761,,305-1,27110,15,,,0
15,"22,000",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,27,27110-268,84.9293,,305-1,27110,1,,,0
16,"30,900",,2006,2012,달구벌대로,01975,00000,27110,10,2007002,대신동,0305,0001,27110,15400,1,태왕아너스스카이,6,29,27110-268,131.3415,,305-1,27110,10,,,0
17,"28,500",,2007,2012,중앙대로67길,00010,00000,27110,01,4223130,남산동,0665,0000,27110,15600,1,반월당삼정그린코아,6,7,27110-272,132.15,,665,27110,20,,,0
18,"10,400",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,10,27110-30,59.96,,2466-1,27110,8,,,0
19,"22,000",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,10,27110-64,84.9597,,2937-1,27110,10,,,0
20,"12,000",,1992,2012,남산로4길,00091,00000,27110,01,4223039,남산동,2434,0000,27110,15600,1,송림맨션,6,12,27110-33,134.585,,2434,27110,6,,,0
21,"24,700",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,14,27110-30,163.72,,2466-1,27110,5,,,0
22,"21,000",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,16,27110-64,84.9597,,2937-1,27110,3,,,0
23,"10,900",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,6,18,27110-28,59.66,,2482-1,27110,7,,,0
24,"14,100",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,20,27110-64,53.4089,,2937-1,27110,4,,,0
25,"21,800",,2005,2012,달구벌대로,01950,00000,27110,11,2007002,남산동,2937,0001,27110,15600,1,남산그린타운,6,22,27110-64,84.9597,,2937-1,27110,8,,,0
26,"13,050",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,23,27110-30,59.96,,2466-1,27110,6,,,0
27,"29,500",,2008,2012,달구벌대로,01970,00000,27110,11,2007002,남산동,2991,0000,27110,15600,1,청라센트럴파크,6,23,27110-274,108.63,,2991,27110,17,,,0
28,"8,500",,1992,2012,남산로7길,00080,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,6,26,27110-28,59.66,,2482-1,27110,15,,,0
29,"20,500",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,26,27110-30,119.84,,2466-1,27110,2,,,0
30,"13,500",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,26,27110-30,59.96,,2466-1,27110,8,,,0
31,"14,500",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,27,27110-30,59.96,,2466-1,27110,5,,,0
32,"5,300",,1992,2012,남산로7길,00055,00000,27110,01,4223043,남산동,2482,0001,27110,15600,1,까치,6,30,27110-28,33.06,,2482-1,27110,1,,,0
33,"13,400",,1993,2012,남산로13길,00017,00000,27110,01,4223032,남산동,2466,0001,27110,15600,1,보성황실타운,6,30,27110-30,59.96,,2466-1,27110,4,,,0
34,"24,500",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,6,1,27110-41,128.07,,44-10,27110,6,,,0
35,"27,400",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,6,4,27110-270,80.736,,60-10,27110,8,,,0
36,"34,000",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,6,11,27110-270,129.185,,60-10,27110,10,,,0
37,"20,000",,1986,2012,동덕로,00033,00000,27110,04,3141005,대봉동,0044,0010,27110,15700,1,청운맨션,6,13,27110-41,105.11,,44-10,27110,8,,,0
38,"43,000",,2007,2012,대봉로,00260,00000,27110,02,3141012,대봉동,0060,0010,27110,15700,1,센트로팰리스,6,21,27110-270,141.466,,60-10,27110,15,,,0
39,"20,800",,2006,2012,명덕로55길,00025,00000,27110,01,4223092,대봉동,0152,0024,27110,15700,1,대봉화성파크드림,6,25,27110-262,84.0484,,152-24,27110,8,,,0
40,"12,450",,2000,2012,대봉로,00220,00041,27110,02,3141012,대봉동,0044,0013,27110,15700,1,아트빌,6,26,27110-42,78.58,,44-13,27110,7,,,0
41,"15,900",,1978,2012,대봉로,00254,00000,27110,02,3141012,대봉동,0055,0003,27110,15700,1,청구맨션,6,27,27110-40,84.13,,55-3,27110,9,,,0
0,"6,600",,1979,2012,태평로,00225,00000,27110,01,3141011,동인동1가,0116,0000,27110,10100,1,동인태평78,7,13,27110-1,63.5,,116,27110,5,,,0
1,"8,500",,1997,2012,국채보상로131길,00055,00000,27110,01,4223019,동인동1가,0033,0001,27110,10100,1,시티타운,7,15,27110-2,51.87,,33-1,27110,7,,,0
2,"23,000",,2006,2012,봉산문화길,00069,00000,27110,01,4223108,봉산동,0110,0000,27110,10800,1,봉산뜨란채,7,2,27110-263,75.95,,110,27110,15,,,0
