,°»½Å¿ä±¸±Ç»ç¿ë,°ÇÃà³âµµ,°è¾à±¸ºÐ,°è¾à±â°£,³â,¹ýÁ¤µ¿,º¸Áõ±Ý¾×,¾ÆÆÄÆ®,¿ù,¿ù¼¼±Ý¾×,ÀÏ,Àü¿ë¸éÀû,Á¾Àü°è¾àº¸Áõ±Ý,Á¾Àü°è¾à¿ù¼¼,Áö¹ø,Áö¿ªÄÚµå,Ãþ
32,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,11,59.9917,,,1742,46830,6
33,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,11,59.9917,,,1742,46830,6
34,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,11,59.9917,,,1742,46830,2
35,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,902",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,13,11,46.46,,,1739,46830,6
36,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,500,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,2,30,11,59.8044,,,390-1,46830,7
37,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,11,59.9917,,,1742,46830,7
38,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,000",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,11,65.8249,,,1665-2,46830,10
39,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,11,65.8249,,,1665-2,46830,15
40,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,000",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,11,65.8249,,,1665-2,46830,8
41,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,11,65.8249,,,1665-2,46830,3
42,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,12,65.8249,,,1665-2,46830,20
43,,1999,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"2,000",»ïÈ£ºô¶óÆ®101,2,0,12,39.84,,,166-4,46830,14
44,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,12,59.9784,,,1669-1,46830,13
45,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,12,65.8249,,,1665-2,46830,15
46,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,000",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,12,65.8249,,,1665-2,46830,9
47,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"5,300",±ÝÈ£Å¸¿î,2,0,12,59.96,,,1679-1,46830,11
48,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"5,500",±ÝÈ£Å¸¿î,2,0,13,59.92,,,1679-1,46830,10
49,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,241",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,2,9,14,36.52,,,1736,46830,5
50,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,14,59.9917,,,1742,46830,10
51,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,14,65.8249,,,1665-2,46830,16
52,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,14,59.9917,,,1742,46830,5
53,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,14,59.9917,,,1742,46830,10
54,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,497",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,14,63.3071,,,1742,46830,9
55,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,15,59.9917,,,1742,46830,10
56,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,15,59.9917,,,1742,46830,10
57,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,15,59.9784,,,1669-1,46830,24
58,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,928",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,2,13,16,46.97,,,1736,46830,9
59,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,965,¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,12,16,46.46,,,1739,46830,6
60,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,16,59.9917,,,1742,46830,5
61,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,16,59.9917,,,1742,46830,9
62,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,16,59.9917,,,1742,46830,9
63,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,16,59.9917,,,1742,46830,13
64,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,16,59.9784,,,1669-1,46830,12
65,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,902",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,13,17,46.46,,,1739,46830,5
66,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,17,59.9917,,,1742,46830,9
67,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,17,59.9917,,,1742,46830,14
68,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,17,59.9917,,,1742,46830,6
69,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"2,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,2,15,17,59.8044,,,390-1,46830,3
70,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,236,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,2,6,18,21.28,,,1668-1,46830,12
71,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,18,65.8249,,,1665-2,46830,21
72,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,2,0,18,59.8044,,,390-1,46830,9
73,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,902",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,13,18,46.46,,,1739,46830,4
74,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,18,59.9917,,,1742,46830,10
75,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"10,200",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,19,65.8249,,,1665-2,46830,1
76,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"4,200",±ÝÈ£Å¸¿î,2,0,20,39.84,,,1679-1,46830,9
77,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,21,59.9784,,,1669-1,46830,10
78,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,21,59.9784,,,1669-1,46830,23
79,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,21,59.9917,,,1742,46830,6
80,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,241",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,2,9,22,36.78,,,1736,46830,12
81,,2016,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"9,870",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,2,0,22,69.878,,,1666,46830,2
82,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,23,59.9784,,,1669-1,46830,15
83,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,2,37,23,59.9784,,,1669-1,46830,25
84,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,23,59.9917,,,1742,46830,9
85,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"2,259",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,16,23,51.6,,,1739,46830,15
86,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,189",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,9,23,36.74,,,1739,46830,13
87,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,189",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,2,9,23,36.74,,,1739,46830,6
88,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,24,59.9917,,,1742,46830,3
89,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,24,59.9917,,,1742,46830,6
90,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"5,500",±ÝÈ£Å¸¿î,2,0,24,59.96,,,1679-1,46830,10
91,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,2,0,24,65.8249,,,1665-2,46830,12
92,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,25,59.9917,,,1742,46830,4
93,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",±ÝÈ£Å¸¿î,2,0,25,59.96,,,1679-1,46830,1
94,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,241",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,2,9,25,36.78,,,1736,46830,13
95,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,28,59.9917,,,1742,46830,4
96,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,28,59.9917,,,1742,46830,7
97,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,2,0,28,59.9917,,,1742,46830,12
98,,1996,,,2022,»ïÈ£À¾ ¿ë´ç¸®,"3,500",Çö´ë»ïÈ£2Â÷¾ÆÆÄÆ®,2,0,10,59.75,,,2179-1,46830,4
99,,2012,,,2022,»ïÈ£À¾ ¿ë´ç¸®,500,Èñ¸Á°¡,2,40,10,59.9456,,,2183,46830,9
100,,2012,,,2022,»ïÈ£À¾ ¿ë´ç¸®,"8,500",Èñ¸Á°¡,2,0,15,59.9456,,,2183,46830,6
101,,2019,,,2022,ÇÐ»ê¸é µ¶Ãµ¸®,"1,000",Ã»ÈÄÇÑ¿ï°¡,2,47,25,79.2387,,,28-4,46830,3
0,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,2,59.9784,,,1669-1,46830,5
1,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,2,59.9917,,,1742,46830,3
2,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,2,59.9917,,,1742,46830,13
3,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,500,¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,35,2,59.8044,,,390-1,46830,11
4,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"3,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,2,59.8044,,,390-1,46830,12
5,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,290",±ÝÈ£Å¸¿î,3,12,3,39.84,,,1679-1,46830,6
6,,2016,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"9,870",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,3,69.878,,,1666,46830,1
7,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,3,59.9917,,,1742,46830,8
8,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,3,59.9784,,,1669-1,46830,14
9,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,3,59.9917,,,1742,46830,3
10,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,3,59.9917,,,1742,46830,11
11,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,4,59.9784,,,1669-1,46830,16
12,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,4,59.9917,,,1742,46830,13
13,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,5,59.9917,,,1742,46830,14
14,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,7,59.9917,,,1742,46830,5
15,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,7,59.9917,,,1742,46830,2
16,,2016,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"9,870",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,8,69.878,,,1666,46830,6
17,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,8,59.9917,,,1742,46830,14
18,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,800",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,8,63.3071,,,1742,46830,3
19,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,8,59.9917,,,1742,46830,1
20,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"3,800",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,9,59.8044,,,390-1,46830,10
21,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,10,59.9917,,,1742,46830,6
22,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,10,59.9917,,,1742,46830,6
23,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,10,59.9784,,,1669-1,46830,15
24,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,10,59.9784,,,1669-1,46830,16
25,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,11,59.8044,,,390-1,46830,3
26,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"10,200",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,3,0,11,65.8249,,,1665-2,46830,1
27,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,000",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,3,0,11,65.8249,,,1665-2,46830,7
28,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,11,59.9784,,,1669-1,46830,15
29,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,11,59.9784,,,1669-1,46830,24
30,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"4,500",±ÝÈ£Å¸¿î,3,0,14,39.84,,,1679-1,46830,8
31,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,15,59.9917,,,1742,46830,5
32,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,54,16,84.9079,,,1669-1,46830,11
33,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,4
34,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,2
35,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,17,59.9917,,,1742,46830,4
36,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"12,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,3,0,17,71.3202,,,1665-2,46830,6
37,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,18,59.9917,,,1742,46830,4
38,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,241",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,18,36.52,,,1736,46830,5
39,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,18,59.9917,,,1742,46830,10
40,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"10,500",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,54,19,84.9079,,,1669-1,46830,7
41,,1998,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"5,000",±ÝÈ£Å¸¿î,3,0,20,59.96,,,1679-1,46830,9
42,,2016,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"9,870",¿µ¾Ï´ëºÒ·º½Ã¾ÈÆÄÅ©ºä,3,0,21,69.878,,,1666,46830,12
43,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,21,59.9784,,,1669-1,46830,16
44,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,205",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,22,36.52,,,1736,46830,7
45,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,22,59.9917,,,1742,46830,9
46,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,22,59.9917,,,1742,46830,7
47,,2023,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"11,500",´ëºÒ·º½Ã¾ÈÆÄÅ©Å¸¿î,3,0,22,65.8249,,,1665-2,46830,14
48,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,23,59.9784,,,1669-1,46830,13
49,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,23,59.9784,,,1669-1,46830,16
50,,2011,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"2,259",¿µ¾Ï¿ë¾Ó2ÈÞ¸Õ½Ã¾Æ,3,16,23,51.6,,,1739,46830,6
51,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,23,59.9917,,,1742,46830,1
52,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,28,59.9917,,,1742,46830,13
53,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,28,59.9784,,,1669-1,46830,7
54,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,250",¿µ¾Ï»ïÈ£´ëºÒ»ê´ÜÁßÈï¿¡½º-Å¬·¡½º¸®¹öÆ¼,3,37,29,59.9784,,,1669-1,46830,25
55,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,166",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,30,59.9917,,,1742,46830,3
56,,2014,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"7,500",¿µ¾Ï»ïÈ£·º½Ã¾È,3,0,30,59.9917,,,1742,46830,12
57,,2009,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,241",¿ë¾ÓÈÞ¸Õ½Ã¾Æ,3,9,30,36.52,,,1736,46830,7
58,,2006,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"4,000",¿µ¾Ï»ïÈ£Äý½ººô2Â÷,3,0,30,59.8044,,,390-1,46830,9
59,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,652",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,12,30,36.27,,,1668-1,46830,11
60,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,125",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,8,30,26.39,,,1668-1,46830,5
61,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,802,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,6,30,21.28,,,1668-1,46830,10
62,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,404",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,10,30,36.27,,,1668-1,46830,4
63,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,487",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,11,30,36.27,,,1668-1,46830,18
64,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,487",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,11,30,36.27,,,1668-1,46830,18
65,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,802,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,6,30,21.28,,,1668-1,46830,11
66,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,569",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,12,30,36.27,,,1668-1,46830,7
67,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,802,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,6,30,21.28,,,1668-1,46830,10
68,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,850,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,6,30,21.28,,,1668-1,46830,18
69,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,850,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,6,30,21.28,,,1668-1,46830,17
70,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,850,¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,6,30,21.28,,,1668-1,46830,18
71,,2019,,,2022,»ïÈ£À¾ ¿ë¾Ó¸®,"1,125",¿µ¾Ï¿ë¾Ó3LH¾ÆÆÄÆ®,3,8,30,26.39,,,1668-1,46830,5
